,company_id,sector,segment,industry,company_size,revenue
279,comp_3182b5943e8b,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,298,144806
280,comp_4bb863029b9c,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,158,144000
281,comp_68152f2fe260,sec_28f0e3119b87,Medium_business,ind_28f0e3119b87,133,107126
282,comp_b9779c39beb2,sec_1bc3700e30b8,Public_Large,ind_70e651d86261,68,101458
283,comp_06d6df83b899,sec_5fb21c55bb11,Commercial_Scale,ind_5fb21c55bb11,1000,1760010
284,comp_f4babc5eebb4,sec_9d370c38febe,Business_Scale,ind_316195b443c6,1476,388920
285,comp_b1d242e22128,sec_9d370c38febe,Small_business,ind_316195b443c6,66,115430
286,comp_58ab966d7390,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,200,111384
287,comp_5ee6b9011702,sec_9d370c38febe,Business_Scale,ind_316195b443c6,698,138528
288,comp_6311484ba74e,sec_e61177ed3f58,Business_Scale,ind_17fc30c258ad,1000,114590
289,comp_6c20e129099d,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,128,105427
290,comp_f6e7895c83dd,sec_5fb21c55bb11,Business_Scale,ind_5fb21c55bb11,5001,428758
291,comp_d1e38d6d3388,sec_e61177ed3f58,Business_Scale,ind_17fc30c258ad,5001,155328
292,comp_4ada534add89,sec_9d8153193942,Small_business,ind_135b1d02b8a4,54,107672
293,comp_926cba91efb8,sec_5fb21c55bb11,Business_Scale,ind_5fb21c55bb11,6713,487501
294,comp_df70a1d24f0b,sec_9d370c38febe,Small_business,ind_316195b443c6,59,110028
295,comp_bacf378a670d,sec_9d370c38febe,Small_business,ind_316195b443c6,210,390782
296,comp_13143767b017,sec_9d370c38febe,Small_business,ind_316195b443c6,68,105735
297,comp_fcd1c83fbddb,sec_e61177ed3f58,Medium_business,ind_17fc30c258ad,5000,102625
298,comp_49e2ab73cb74,sec_9d370c38febe,Medium_business,ind_5a85cf5980c3,183,110467
299,comp_ebd5e376ff30,sec_9d370c38febe,Small_business,ind_316195b443c6,48,107101
300,comp_0dde1b1047ae,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,111136
301,comp_951432fcd2fd,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,150,106187
302,comp_ae96cf7ecd53,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,111556
303,comp_25ab7e3cabb8,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,40,110408
304,comp_d39c4bf5b3e1,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,1000,111542
305,comp_5bdb9bcd29a4,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,66,119397
306,comp_e6260780df02,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,150,109780
307,comp_0ad616b594a7,sec_1a54105881cc,Public_Large,ind_f069a08f84f4,1442,143862
308,comp_54bbf024639e,sec_07f5ebaa60c6,Public_Small_Medium,ind_f2f98412ca9a,200,102898
309,comp_a24ac710861c,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,21,108333
310,comp_1c7ad8acd36b,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,50,101859
311,comp_f7970d994918,sec_1a54105881cc,Public_Small_Medium,ind_c3c0ab208b3b,35,102626
312,comp_fd52240114fc,sec_07f5ebaa60c6,Public_Large,ind_caf72e048657,150,103236
313,comp_45b128ca732f,sec_07f5ebaa60c6,Public_Small_Medium,ind_a6e9857962ea,100,102748
314,comp_f6bbf30d0d33,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,100,102059
315,comp_f7072a7d9c2e,sec_9d370c38febe,Small_business,ind_316195b443c6,27,112539
316,comp_99f378d5aedb,sec_9d370c38febe,Large_business,ind_316195b443c6,80,108932
317,comp_89606a48c646,sec_9d370c38febe,Business_Scale,ind_316195b443c6,1000,593555
318,comp_bd3b8ee42d2c,sec_07f5ebaa60c6,Public_Small_Medium,ind_a6e9857962ea,200,103955
319,comp_030fd42c52d6,sec_1bc3700e30b8,Public_Small_Medium,ind_11d103ed33f7,100,108205
320,comp_80b90f2d413f,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,1000,109678
321,comp_d973dbfbf98f,sec_1bc3700e30b8,Public_Large,ind_34ea208071c4,50,100871
322,comp_de79b683ae6f,sec_1a54105881cc,Public_Large,ind_4cc8fee220ce,500,109503
323,comp_66ce572c3993,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,106484
324,comp_69d4f9522a60,sec_07f5ebaa60c6,Public_Large,ind_d2091f85a3a3,100,104025
325,comp_9d034d1177ae,sec_9d370c38febe,Small_business,ind_316195b443c6,36,105060
326,comp_7f61011dcca1,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,100,109814
327,comp_76c2d4a40589,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,31,108342
328,comp_f4a846db01f4,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,150,109393
329,comp_664d71a0367d,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,106136
330,comp_1460e079fbb2,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,150,108751
331,comp_79bfe40fce7c,sec_9d370c38febe,Micro,ind_316195b443c6,нет данных,112715
332,comp_7add772cb17e,sec_9d370c38febe,Business_Scale,ind_05836cac67a6,1507,113658
333,comp_b11bc6f1110c,sec_9d370c38febe,Undefined,ind_68dcca58a1ed,136,110979
334,comp_81c45fd9d9f9,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,100,103172
335,comp_5536a0a59876,sec_9d8153193942,Micro,ind_135b1d02b8a4,25,102660
336,comp_527f8bbcacd8,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,112154
337,comp_5f23fcf8664a,sec_1a54105881cc,Public_Small_Medium,ind_c3c0ab208b3b,23,111098
338,comp_7a202ca67903,sec_9d8153193942,Small_business,ind_135b1d02b8a4,60,110340
339,comp_8333716188c5,sec_9d8153193942,Small_business,ind_135b1d02b8a4,23,105835
340,comp_c2993dad9c9a,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,100,106134
341,comp_32df1bfc472e,sec_9d370c38febe,Small_business,ind_68dcca58a1ed,50,102979
342,comp_e9cfcf8542a0,sec_9d370c38febe,Large_business,ind_316195b443c6,99,107911
343,comp_83391646d216,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,136,101676
344,comp_21e8022d66e1,sec_9d8153193942,Large_business,ind_135b1d02b8a4,616,114234
345,comp_c820315950aa,sec_9d370c38febe,Large_business,ind_05836cac67a6,508,113267
346,comp_1efb0a7b7f32,sec_1bc3700e30b8,Public_Small_Medium,ind_5ffda163ccd7,250,106197
347,comp_09e4cad733a0,sec_9d370c38febe,Micro,ind_68dcca58a1ed,204,113989
348,comp_859163e98fa2,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,58,102835
349,comp_99efb02d9d52,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,200,107042
350,comp_da4c0aeaed40,sec_9d8153193942,Small_business,ind_135b1d02b8a4,38,106535
351,comp_854fe5584319,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,225,110885
352,comp_e34ed1ab3b23,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,122,109882
353,comp_281dd5504072,sec_1bc3700e30b8,Public_Small_Medium,ind_34ea208071c4,100,104554
354,comp_2e9bad63c9d2,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,94,105159
355,comp_862e30d37a12,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,100,109372
356,comp_7ef5adbbd889,sec_9d8153193942,Large_business,ind_135b1d02b8a4,799,135963
357,comp_621b4dc1f15d,sec_9d8153193942,Business_Scale,ind_135b1d02b8a4,935,115326
358,comp_7f78e35d42ff,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,108926
359,comp_ef1b6cbdab37,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,136,111056
360,comp_230208ef12f2,sec_9d8153193942,Large_business,ind_135b1d02b8a4,366,127477
361,comp_eea863aa943f,sec_9d370c38febe,Small_business,ind_316195b443c6,36,110450
362,comp_7f581db9de01,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,35,110414
363,comp_c89bf6e582fe,sec_9d8153193942,Small_business,ind_135b1d02b8a4,155,157056
364,comp_912b826355ae,sec_9d8153193942,Small_business,ind_135b1d02b8a4,61,101799
365,comp_56e3a3731f2b,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,40,105484
366,comp_74f809d0a87a,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,218,133099
367,comp_e3a54654893a,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,112,107544
368,comp_29a25ab1034c,sec_9d370c38febe,Large_business,ind_316195b443c6,524,116963
369,comp_9942fa1d28a1,sec_e61177ed3f58,Large_business,ind_17fc30c258ad,500,104077
370,comp_b2280ed2cc03,sec_5fb21c55bb11,Business_Scale,ind_5fb21c55bb11,732,116440
371,comp_05f958238d18,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,108753
372,comp_2060cc8a6697,sec_9d8153193942,Small_business,ind_135b1d02b8a4,71,103704
373,comp_2afa8c286f27,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,98,116903
374,comp_e26390eed7df,sec_1bc3700e30b8,Public_Small_Medium,ind_11d103ed33f7,50,109123
375,comp_79c4be27fa61,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,47,110136
376,comp_d7a42acee5e2,sec_9d370c38febe,Business_Scale,ind_316195b443c6,5001,340892
377,comp_78a554f24ee2,sec_07f5ebaa60c6,Public_Small_Medium,ind_d2091f85a3a3,15,106079
378,comp_754f6ab27fe9,sec_1a54105881cc,Public_Large,ind_3130d6859b0a,1000,109785
379,comp_a6a896bc3100,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,110206
380,comp_1a5cbb6df828,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,528,107637
381,comp_386b3525f742,sec_1bc3700e30b8,Public_Small_Medium,ind_34ea208071c4,100,102988
382,comp_86e098650e7c,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,108560
383,comp_8d38cddca6a7,sec_9d8153193942,Small_business,ind_135b1d02b8a4,87,102870
384,comp_58aedcc53a0a,sec_28f0e3119b87,Medium_business,ind_28f0e3119b87,183,111906
385,comp_6787a33a50b1,sec_5fb21c55bb11,Commercial_Scale,ind_5fb21c55bb11,5001,750781
386,comp_3f61d315de16,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,10,114673
387,comp_0f896f989974,sec_28f0e3119b87,Medium_business,ind_4e69825be105,19,107645
388,comp_2261198975b3,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,18,109335
389,comp_1a7355926225,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,48,104596
390,comp_db57ca85eadd,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,57,110106
391,comp_7bd06d740eb7,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,500,110542
392,comp_272c6c139d9b,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,43,105556
393,comp_df1f2858cb56,sec_1a54105881cc,Public_Small_Medium,ind_810e67ec1ed5,100,105956
394,comp_025ef56deb35,sec_9d370c38febe,Medium_business,ind_316195b443c6,437,114995
395,comp_33e0031647c5,sec_e61177ed3f58,Medium_business,ind_17fc30c258ad,129,106422
396,comp_70b5a61fca8e,sec_e61177ed3f58,Small_business,ind_17fc30c258ad,132,104132
397,comp_5a6263c0cab5,sec_9d370c38febe,Large_business,ind_316195b443c6,138,121997
398,comp_7290df49ffe1,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,108329
399,comp_1b8a66b93906,sec_e61177ed3f58,Business_Scale,ind_17fc30c258ad,5000,116159
400,comp_665f20832586,sec_28f0e3119b87,Micro,ind_4e69825be105,140,112578
401,comp_eb4d55bc6ef4,sec_9d8153193942,Small_business,ind_135b1d02b8a4,500,107811
402,comp_3be160e5cc3f,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,100,104202
403,comp_b3adf22d766f,sec_9d8153193942,Micro,ind_135b1d02b8a4,35,101590
404,comp_e17b95c199c4,sec_9d8153193942,Small_business,ind_135b1d02b8a4,85,100960
405,comp_c55289c2c15e,sec_9d370c38febe,Small_business,ind_316195b443c6,50,108318
406,comp_23fae0cb5574,sec_28f0e3119b87,Business_Scale,ind_28f0e3119b87,436,213101
407,comp_d38dd50431e3,sec_9d8153193942,Business_Scale,ind_135b1d02b8a4,5000,123674
408,comp_185d44a74b54,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,0,109151
409,comp_3a360deca706,sec_e61177ed3f58,Medium_business,ind_17fc30c258ad,409,126586
410,comp_74e89aa1adfe,sec_9d370c38febe,Small_business,ind_316195b443c6,62,105527
411,comp_b50b8269b52e,sec_9d370c38febe,Micro,ind_68dcca58a1ed,нет данных,104574
412,comp_2b2d2f59240c,sec_1a54105881cc,Public_Large,ind_4cc8fee220ce,500,111758
413,comp_79c35f8ae64b,sec_9d8153193942,Small_business,ind_135b1d02b8a4,46,107328
414,comp_e333d71b4f52,sec_07f5ebaa60c6,Public_Small_Medium,ind_d2091f85a3a3,50,111230
415,comp_62869ac73396,sec_9d370c38febe,Large_business,ind_6be1923b9422,192,110764
416,comp_e1b77f331caa,sec_9d8153193942,Small_business,ind_135b1d02b8a4,32,106534
417,comp_368989def9b0,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,107,114179
418,comp_15a342ef8b8b,sec_07f5ebaa60c6,Public_Small_Medium,ind_d2091f85a3a3,50,104760
419,comp_65f3fe771c57,sec_1bc3700e30b8,Public_Small_Medium,ind_11d103ed33f7,100,110191
420,comp_ca55a19a8a49,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,38,106691
421,comp_9f0ff9197947,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,236,110386
422,comp_9ceb40ddcf76,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,60,126868
423,comp_ddb89cbb7577,sec_07f5ebaa60c6,Public_Small_Medium,ind_4ad3e94e2ec5,50,109721
424,comp_b9e98cae39cc,sec_none,Business_Scale,ind_c62262806778,5000,210010
425,comp_7f7f455587f9,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,5000,138967
426,comp_cb40ea6316d5,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,108400
427,comp_67e702cc7fd9,sec_1a54105881cc,Public_Small_Medium,ind_f069a08f84f4,117,111442
428,comp_e1c570f9f9e1,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,101,125958
429,comp_2e24a5d07b00,sec_1bc3700e30b8,Public_Large,ind_34ea208071c4,150,108018
430,comp_77807abe40f4,sec_9d370c38febe,Small_business,ind_316195b443c6,51,104819
431,comp_00323bea932a,sec_9d370c38febe,Large_business,ind_316195b443c6,139,111166
432,comp_7b3e4c10b02c,sec_none,Commercial_Scale,ind_c62262806778,2060,211435
433,comp_735d548fb0eb,sec_07f5ebaa60c6,Public_Small_Medium,ind_d2091f85a3a3,50,106563
434,comp_c9a7b98c0532,sec_07f5ebaa60c6,Public_Small_Medium,ind_4ad3e94e2ec5,150,103486
435,comp_0e1e5f278121,sec_9d8153193942,Small_business,ind_135b1d02b8a4,26,101118
436,comp_22342b07ffd6,sec_1bc3700e30b8,Public_Small_Medium,ind_11d103ed33f7,100,108823
437,comp_cd6d4edbbc9f,sec_1bc3700e30b8,Public_Large,ind_34ea208071c4,100,108132
438,comp_f8a6cb2b23b5,sec_9d8153193942,Small_business,ind_135b1d02b8a4,98,108503
439,comp_e21a36843c2b,sec_1bc3700e30b8,Public_Small_Medium,ind_11d103ed33f7,100,107281
440,comp_9dc2b85dac5f,sec_9d370c38febe,Undefined,ind_316195b443c6,72,120409
441,comp_4ef7f0cd3ac6,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,150,107490
442,comp_8ebec622d5bd,sec_9d370c38febe,Small_business,ind_316195b443c6,105,111032
443,comp_4fc4dfbaf17d,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,5000,107817
444,comp_3fbaa12dc98d,sec_9d370c38febe,Business_Scale,ind_6be1923b9422,5000,108900
445,comp_9d3b385255b6,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,100,103768
446,comp_03f82530a674,sec_9d8153193942,Large_business,ind_135b1d02b8a4,212,122217
447,comp_2efdd399d1cd,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,129,110391
448,comp_a41f0fa3e302,sec_9d8153193942,Large_business,ind_135b1d02b8a4,18,109317
449,comp_78d14a3ffe7d,sec_1a54105881cc,Public_Large,ind_3130d6859b0a,200,106661
450,comp_f5b17eaffd71,sec_none,Small_business,ind_c62262806778,57,108950
451,comp_f39a475cd0ba,sec_9d8153193942,Large_business,ind_135b1d02b8a4,775,107220
452,comp_d3906099e5fa,sec_07f5ebaa60c6,Public_Small_Medium,ind_caf72e048657,50,107208
453,comp_e1fb1de03456,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,33,107631
454,comp_d89b1a390cbc,sec_1a54105881cc,Public_Large,ind_810e67ec1ed5,500,107787
455,comp_911bfbbd4e92,sec_9d8153193942,Micro,ind_135b1d02b8a4,21,102719
456,comp_da6af51451cf,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,34,101264
457,comp_1a8e0b9424e2,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,432,113040
458,comp_d8b723a0acb2,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,150,108879
459,comp_a4c38bb3950b,sec_9d370c38febe,Small_business,ind_316195b443c6,20,101897
460,comp_0b46c3de9fc2,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,53,112522
461,comp_864b93d460fc,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,195,107435
462,comp_6d6d10b877ec,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,46,101814
463,comp_9f4ed78f21de,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,21,103875
464,comp_425a24373271,sec_9d370c38febe,Business_Scale,ind_316195b443c6,5000,279636
465,comp_38a382ab8d38,sec_9d8153193942,Small_business,ind_135b1d02b8a4,140,109570
466,comp_40ada8794299,sec_9d370c38febe,Small_business,ind_316195b443c6,20,106754
467,comp_b8bbfe610b3f,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,821,138150
468,comp_9dd173fb57c1,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,208,110412
469,comp_f0f7a684afce,sec_1a54105881cc,Public_Large,ind_f069a08f84f4,65,103216
470,comp_d7a68cd4e47a,sec_9d370c38febe,Small_business,ind_05836cac67a6,45,108676
471,comp_c899fa5591b2,sec_9d8153193942,Small_business,ind_135b1d02b8a4,66,104157
472,comp_b0fd1552dfb0,sec_9d8153193942,Micro,ind_135b1d02b8a4,67,106523
473,comp_06fe16445978,sec_9d8153193942,Small_business,ind_135b1d02b8a4,71,104022
474,comp_3b2bd063d085,sec_9d8153193942,Commercial_Scale,ind_10e261bd7cd8,5001,946615
475,comp_519169db55a3,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,104313
476,comp_b020c18578b4,sec_1a54105881cc,Public_Large,ind_810e67ec1ed5,146,108614
477,comp_54f3701b1ec2,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,104424
478,comp_161d55422302,sec_9d370c38febe,Medium_business,ind_316195b443c6,234,108531
479,comp_4b02d8ed6e93,sec_07f5ebaa60c6,Public_Small_Medium,ind_f2f98412ca9a,150,107221
480,comp_8bc68cd42d25,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,255,125582
481,comp_a9caff0bc11c,sec_9d370c38febe,Large_business,ind_316195b443c6,47,107869
482,comp_af1a8b5bee4e,sec_1a54105881cc,Public_Small_Medium,ind_c3c0ab208b3b,30,107958
483,comp_491437e2bc34,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,33,106872
484,comp_d860dc444d78,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,31,111098
485,comp_a0aee622d6b4,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,133,105856
486,comp_3d6011f5cf6b,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,115,109111
487,comp_651828916bf8,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,150,112319
488,comp_dd5df902e7bc,sec_9d370c38febe,Small_business,ind_316195b443c6,30,105265
489,comp_453c29457fee,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,5001,110497
490,comp_554a752ddbaf,sec_9d370c38febe,Business_Scale,ind_6bfdb35a5ef7,182,119045
491,comp_d1c53fe5c672,sec_1bc3700e30b8,Public_Small_Medium,ind_34ea208071c4,1000,109758
492,comp_8a0f537b14b1,sec_9d8153193942,Micro,ind_135b1d02b8a4,28,110339
493,comp_5bebee84e1e6,sec_1a54105881cc,Public_Small_Medium,ind_810e67ec1ed5,150,102707
494,comp_b29fb3d1ad5b,sec_9d370c38febe,Medium_business,ind_316195b443c6,102,110441
495,comp_ceb49bb635ab,sec_9d370c38febe,Business_Scale,ind_316195b443c6,500,247125
496,comp_aa31382e35d7,sec_1a54105881cc,Public_Small_Medium,ind_c3c0ab208b3b,8,107788
497,comp_9a5b6691db3c,sec_9d8153193942,Business_Scale,ind_135b1d02b8a4,1391,204317
498,comp_f2c5be0afa17,sec_1bc3700e30b8,Public_Small_Medium,ind_11d103ed33f7,100,108228
499,comp_180e5e759ffc,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,500,110131
500,comp_e6623f5a6e27,sec_9d8153193942,Small_business,ind_135b1d02b8a4,26,102987
501,comp_ddd763d09023,sec_07f5ebaa60c6,Public_Small_Medium,ind_f2f98412ca9a,50,103842
502,comp_f214aca71676,sec_9d8153193942,Small_business,ind_135b1d02b8a4,50,111082
503,comp_1965b87d9bbe,sec_9d370c38febe,Medium_business,ind_68dcca58a1ed,224,101943
504,comp_5b8280f2aa2d,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,329,138893
505,comp_95e8a759d006,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,104445
506,comp_d7233af71b2e,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,96,113317
507,comp_ba2aed430ae1,sec_9d370c38febe,Micro,ind_68dcca58a1ed,10,107135
508,comp_d498b5925f72,sec_9d8153193942,Large_business,ind_135b1d02b8a4,679,123071
509,comp_7a3f53ea75de,sec_9d370c38febe,Medium_business,ind_68dcca58a1ed,125,103697
510,comp_08d10710c027,sec_9d8153193942,Small_business,ind_135b1d02b8a4,179,109661
511,comp_f3ba3dcb9b82,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,70,111750
512,comp_d2b0d69f363f,sec_07f5ebaa60c6,Public_Large,ind_d2091f85a3a3,100,109935
513,comp_670317e53813,sec_28f0e3119b87,Medium_business,ind_28f0e3119b87,207,119140
514,comp_13127df3a16a,sec_e61177ed3f58,Medium_business,ind_17fc30c258ad,250,109307
515,comp_f625e5f34cc2,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,500,110541
516,comp_e6868a8b363b,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,56,109139
517,comp_8c8724ede22e,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,808,125142
518,comp_2f964b53a11f,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,96,106292
519,comp_4d9927ab80be,sec_1bc3700e30b8,Public_Small_Medium,ind_11d103ed33f7,100,104294
520,comp_cbd152846884,sec_9d370c38febe,Business_Scale,ind_316195b443c6,1750,134369
521,comp_ea0c60691df5,sec_07f5ebaa60c6,Public_Large,ind_4ad3e94e2ec5,148,120888
522,comp_4916fe35f3aa,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,250,111379
523,comp_ebcd71784ac9,sec_9d8153193942,Large_business,ind_135b1d02b8a4,423,110570
524,comp_3a01db4fa0e1,sec_9d8153193942,Small_business,ind_135b1d02b8a4,86,108858
525,comp_1cd75cbc3843,sec_9d370c38febe,Small_business,ind_316195b443c6,41,107635
526,comp_ae41b15604a9,sec_9d370c38febe,Large_business,ind_5a85cf5980c3,185,111741
527,comp_8371e58723e6,sec_9d8153193942,Undefined,ind_135b1d02b8a4,31,102390
528,comp_961540a2353d,sec_1a54105881cc,Public_Large,ind_4cc8fee220ce,5000,112741
529,comp_0004b685d8d6,sec_5fb21c55bb11,Business_Scale,ind_5fb21c55bb11,100,143770
530,comp_376f6ccdef92,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,94,103573
531,comp_47765c74f995,sec_e61177ed3f58,Large_business,ind_87e668429aa4,219,105180
532,comp_702e580dd76d,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,25,104390
533,comp_0c9d0ec52d75,sec_28f0e3119b87,Medium_business,ind_28f0e3119b87,119,110684
534,comp_6eb6cb17bfd7,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,739,124677
535,comp_1cdace381382,sec_9d8153193942,Small_business,ind_135b1d02b8a4,97,108692
536,comp_b647a84ce182,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,64,107506
537,comp_1415fd049367,sec_9d8153193942,Small_business,ind_10e261bd7cd8,78,105077
538,comp_600981cbcb04,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,100,103529
539,comp_441310bbedbc,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,91,122829
540,comp_f89bb7fe206d,sec_9d370c38febe,Micro,ind_316195b443c6,27,110427
541,comp_ba571c9946b4,sec_none,Micro,ind_none,150,107879
542,comp_e3c6d61aa38f,sec_1bc3700e30b8,Public_Small_Medium,ind_34ea208071c4,150,104529
543,comp_d42ab098c26b,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,500,104444
544,comp_d4ed3f497b79,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,39,110101
545,comp_178d7959eea2,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,100,102884
546,comp_753dbf8cda63,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,32,102848
547,comp_bb72ae7e9d94,sec_1a54105881cc,Public_Large,ind_f069a08f84f4,114,111842
548,comp_9cd17b0902e5,sec_07f5ebaa60c6,Public_Large,ind_4be77ceafe79,500,104093
549,comp_c6ace0248c73,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,103464
550,comp_36dfe8256f6a,sec_9d370c38febe,Small_business,ind_316195b443c6,35,114035
551,comp_1ef1af9b0f0c,sec_5fb21c55bb11,Business_Scale,ind_5fb21c55bb11,1303,214042
552,comp_1157caa9938d,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,106401
553,comp_fbc97a58e164,sec_e61177ed3f58,Business_Scale,ind_17fc30c258ad,2094,120980
554,comp_a0f8f7e38496,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,150,109196
555,comp_a8f9f9bbe5c8,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,177,103586
556,comp_95ff4dc01877,sec_9d370c38febe,Business_Scale,ind_316195b443c6,344,145940
557,comp_593b82d12614,sec_07f5ebaa60c6,Public_Small_Medium,ind_f2f98412ca9a,50,108123
558,comp_9ad6fdf4f8f4,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,100884
559,comp_4ea77bcf3e80,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,160,109576
