Unnamed: 0,row_id,company_id,sale_id,sale_date,product_name,product_sum,sale_type,product_duration,sale_year,sale_month,sale_day,sale_quarter,sale_dayofweek,is_weekend,sale_year_month
5364,row_42cf42634386,comp_c2c9438248d3,sal_5560219de5d4,2020-07-18,Расширения,10000,Продление,12,2020,7,18,3,5,True,2020-07
5365,row_f4e25d4ff823,comp_c2c9438248d3,sal_5560219de5d4,2020-07-18,Расширения,12000,Продление,12,2020,7,18,3,5,True,2020-07
5366,row_f38617fd672b,comp_c2c9438248d3,sal_5560219de5d4,2020-07-18,Enterprise-300,21000,Продление,12,2020,7,18,3,5,True,2020-07
5367,row_5f78e8a39796,comp_c2c9438248d3,sal_45c5e0ce2606,2021-06-30,Enterprise-300,22000,Продление,14,2021,6,30,2,2,False,2021-06
5368,row_74ec291d94be,comp_c2c9438248d3,sal_5560219de5d4,2020-07-18,Расширения,12000,Продление,12,2020,7,18,3,5,True,2020-07
5369,row_a18610b3c64c,comp_c2c9438248d3,sal_45c5e0ce2606,2021-06-30,Расширения,10000,Продление,14,2021,6,30,2,2,False,2021-06
5370,row_8624e91f7f06,comp_fa2e4cc0df79,sal_78b256d74f56,2023-02-08,Тарифы Webinar СМБ,11000,Расширение,12,2023,2,8,1,2,False,2023-02
5371,row_3cb71d660cad,comp_fa2e4cc0df79,sal_f9f62bc8a313,2022-02-07,Тарифы Webinar СМБ,11000,Новая,12,2022,2,7,1,0,False,2022-02
5372,row_34bf3b57e2dd,comp_fa2e4cc0df79,sal_f9f62bc8a313,2022-02-07,Тарифы Webinar СМБ,11000,Новая,12,2022,2,7,1,0,False,2022-02
5373,row_07b52e296d92,comp_fa2e4cc0df79,sal_4235848c9df2,2021-02-07,Тарифы Webinar СМБ,11000,Новая,12,2021,2,7,1,6,True,2021-02
5374,row_983569aa0dda,comp_fa2e4cc0df79,sal_4235848c9df2,2021-02-07,Тарифы Webinar СМБ,11000,Новая,12,2021,2,7,1,6,True,2021-02
5375,row_9902eab2e7d8,comp_429a708d44f7,sal_dd4747a991e3,2021-11-28,Тарифы Webinar СМБ,16000,Продление,12,2021,11,28,4,6,True,2021-11
5376,row_4d1011f115dd,comp_429a708d44f7,sal_e92def184ae8,2020-10-28,Тарифы Webinar СМБ,14000,Новая,13,2020,10,28,4,2,False,2020-10
5377,row_aaa082932696,comp_429a708d44f7,sal_e92def184ae8,2020-10-28,Расширения,11000,Новая,13,2020,10,28,4,2,False,2020-10
5378,row_c6857d26815b,comp_429a708d44f7,sal_e92def184ae8,2020-10-28,Расширения,11000,Новая,13,2020,10,28,4,2,False,2020-10
5379,row_a37dd1f51417,comp_c2c9438248d3,sal_397dfd34b2a4,2019-06-01,Расширения,10000,Продление,12,2019,6,1,2,5,True,2019-06
5380,row_485533bdbb61,comp_c2c9438248d3,sal_a34ac6c68fd5,2023-08-30,Расширения,13000,Продление,12,2023,8,30,3,2,False,2023-08
5381,row_fafe0025040c,comp_c2c9438248d3,sal_a34ac6c68fd5,2023-08-30,Расширения,13000,Продление,12,2023,8,30,3,2,False,2023-08
5382,row_feab9f88aca1,comp_c2c9438248d3,sal_a34ac6c68fd5,2023-08-30,Расширения,10000,Продление,12,2023,8,30,3,2,False,2023-08
5383,row_0480a85588d8,comp_c2c9438248d3,sal_a34ac6c68fd5,2023-08-30,Enterprise-300,23000,Продление,12,2023,8,30,3,2,False,2023-08
5384,row_0f90da09ac5f,comp_c2c9438248d3,sal_756b4c85a71c,2020-06-08,Расширения,10000,Продление,1,2020,6,8,2,0,False,2020-06
5385,row_0648cc60a98f,comp_c2c9438248d3,sal_ec79394dcb25,2022-06-01,Расширения,13000,Продление,12,2022,6,1,2,2,False,2022-06
5386,row_d5c27348344d,comp_c2c9438248d3,sal_ec79394dcb25,2022-06-01,Расширения,13000,Продление,12,2022,6,1,2,2,False,2022-06
5387,row_beff253707d0,comp_c2c9438248d3,sal_082b902d523e,2021-06-01,Расширения,10000,Продление,12,2021,6,1,2,1,False,2021-06
5388,row_004d9e573e09,comp_c2c9438248d3,sal_ec79394dcb25,2022-06-01,Enterprise-300,23000,Продление,12,2022,6,1,2,2,False,2022-06
5389,row_d8ec6d1dccbd,comp_c2c9438248d3,sal_ec79394dcb25,2022-06-01,Расширения,10000,Продление,12,2022,6,1,2,2,False,2022-06
5390,row_3a13db12dcc1,comp_c2c9438248d3,sal_082b902d523e,2021-06-01,Enterprise-300,21000,Продление,12,2021,6,1,2,1,False,2021-06
5391,row_283d7eb023e8,comp_c2c9438248d3,sal_082b902d523e,2021-06-01,Расширения,12000,Продление,12,2021,6,1,2,1,False,2021-06
5392,row_58afd65daf8b,comp_c2c9438248d3,sal_082b902d523e,2021-06-01,Расширения,12000,Продление,12,2021,6,1,2,1,False,2021-06
5393,row_c667763bfa23,comp_d4fa4a03e99b,sal_fdf87b67d94c,2022-11-29,Тарифы Webinar СМБ,11000,Продление,3,2022,11,29,4,1,False,2022-11
5394,row_d4862f404140,comp_704f86ef839c,sal_ba9b1af002d6,2022-09-13,Доски,10000,Новая,12,2022,9,13,3,1,False,2022-09
5395,row_2e1d27c57c52,comp_d4fa4a03e99b,sal_de69d1c7c8b6,2023-02-28,Расширения,13000,Продление,14,2023,2,28,1,1,False,2023-02
5396,row_0e8cad8e964c,comp_d4fa4a03e99b,sal_de69d1c7c8b6,2023-02-28,Тарифы Webinar СМБ,13000,Продление,14,2023,2,28,1,1,False,2023-02
5397,row_833db4dff99c,comp_c2c9438248d3,sal_45c5e0ce2606,2021-06-30,Расширения,12000,Продление,14,2021,6,30,2,2,False,2021-06
5398,row_964eafa73da0,comp_c2c9438248d3,sal_32563f938d9c,2023-06-25,Расширения,12000,Расширение,14,2023,6,25,2,6,True,2023-06
5399,row_9748388913b5,comp_c2c9438248d3,sal_e08eabcf53c6,2022-07-18,Расширения,10000,Расширение,1,2022,7,18,3,0,False,2022-07
5400,row_9bc9ea264592,comp_c2c9438248d3,sal_039d441d7aa6,2022-10-24,Расширения,10000,Расширение,1,2022,10,24,4,0,False,2022-10
5401,row_f95a9282faec,comp_d4fa4a03e99b,sal_eb7995b8df5b,2022-11-12,Расширения,10000,Расширение,1,2022,11,12,4,5,True,2022-11
5402,row_97749094bc20,comp_648de47debe3,sal_295b21037fdd,2020-05-18,Тарифы Webinar СМБ,13000,Продление,12,2020,5,18,2,0,False,2020-05
5403,row_b730d8ee6c21,comp_648de47debe3,sal_9d6b8fda6486,2019-04-01,Тарифы Webinar СМБ,14000,Продление,13,2019,4,1,2,0,False,2019-04
5404,row_b8fa9c14d3b8,comp_648de47debe3,sal_a0d70a24f3b0,2018-09-01,Тарифы Webinar СМБ,13000,Продление,7,2018,9,1,3,5,True,2018-09
5405,row_c0c9ee6773dd,comp_d4fa4a03e99b,sal_bf3e99e3fcc1,2022-08-29,Тарифы Webinar СМБ,11000,Новая,3,2022,8,29,3,0,False,2022-08
5406,row_c22ab8b39839,comp_648de47debe3,sal_797b33bb35c1,2021-05-18,Расширения,10000,Продление,12,2021,5,18,2,1,False,2021-05
5407,row_12624f296c70,comp_93c61dbd3272,sal_a7fa0266fb25,2022-04-09,Тарифы Webinar СМБ,10000,Продление,1,2022,4,9,2,5,True,2022-04
5408,row_1fabbaf32736,comp_648de47debe3,sal_797b33bb35c1,2021-05-18,Тарифы Webinar СМБ,13000,Продление,12,2021,5,18,2,1,False,2021-05
5409,row_ffead3170b7e,comp_648de47debe3,sal_0df0e85e8c40,2018-06-01,Тарифы Webinar СМБ,11000,Новая,1,2018,6,1,2,4,False,2018-06
5410,row_73618abafdca,comp_d07252b85a36,sal_08eb22ce800a,2021-02-01,Тарифы Webinar СМБ,13000,Продление,12,2021,2,1,1,0,False,2021-02
5411,row_a4eace24b46c,comp_d07252b85a36,sal_a4aac186047f,2023-07-25,Тарифы Webinar СМБ,14000,Новая,8,2023,7,25,3,1,False,2023-07
5412,row_5303fc96e7eb,comp_d07252b85a36,sal_d658b38909b7,2020-02-01,Enterprise-100,12000,Возврат,12,2020,2,1,1,5,True,2020-02
5413,row_ee664eb6d965,comp_d07252b85a36,sal_a4aac186047f,2023-07-25,Расширения,11000,Новая,8,2023,7,25,3,1,False,2023-07
5414,row_dfc748cb0caa,comp_b04cd3f6d680,sal_ecf3a3e8b420,2018-01-30,Enterprise-50,16000,Новая,12,2018,1,30,1,1,False,2018-01
5415,row_7c558575b841,comp_85c42146e91c,sal_647f3b7030e8,2020-09-17,Enterprise-1000,15000,Продление,6,2020,9,17,3,3,False,2020-09
5416,row_d9243aac0531,comp_85c42146e91c,sal_647f3b7030e8,2020-09-17,Расширения,11000,Продление,1,2020,9,17,3,3,False,2020-09
5417,row_a7eaf47f0205,comp_85c42146e91c,sal_712b20be3eb6,2020-04-01,Расширения,11000,Продление,6,2020,4,1,2,2,False,2020-04
5418,row_d3fe845e04f5,comp_85c42146e91c,sal_b79a92626c4c,2023-06-03,Расширения,12000,Продление,1,2023,6,3,2,5,True,2023-06
5419,row_de364c34edb7,comp_85c42146e91c,sal_ae513b084ecc,2022-09-30,Расширения,11000,Расширение,3,2022,9,30,3,4,False,2022-09
5420,row_9bd122535e34,comp_85c42146e91c,sal_b9238d26fc01,2020-07-01,Расширения,10000,Продление,1,2020,7,1,3,2,False,2020-07
5421,row_a2fe838f0f91,comp_85c42146e91c,sal_b0f6bb9f94cf,2022-06-29,Enterprise-500,15000,Продление,3,2022,6,29,2,2,False,2022-06
5422,row_a12325d016c5,comp_85c42146e91c,sal_7ef55863d3e8,2022-03-29,Enterprise-1000,15000,Возврат,3,2022,3,29,1,1,False,2022-03
5423,row_6bca7457e673,comp_85c42146e91c,sal_c534d495315a,2021-03-17,Enterprise-1000,24000,Продление,12,2021,3,17,1,2,False,2021-03
5424,row_b363031cbbd1,comp_85c42146e91c,sal_8f7579ec03cf,2023-02-25,Расширения,16000,Продление,1,2023,2,25,1,5,True,2023-02
5425,row_c0fb94cf546b,comp_85c42146e91c,sal_08cdea5e9b5e,2020-05-16,Расширения,10000,Продление,1,2020,5,16,2,5,True,2020-05
5426,row_58e9524ba77f,comp_85c42146e91c,sal_a2545434acb8,2023-01-03,Enterprise-500,19000,Продление,6,2023,1,3,1,1,False,2023-01
5427,row_4cc266fe2c5f,comp_85c42146e91c,sal_a2545434acb8,2023-01-03,Расширения,12000,Продление,6,2023,1,3,1,1,False,2023-01
5428,row_5e273b3ed794,comp_85c42146e91c,sal_d1d39d74d31e,2022-09-29,Enterprise-500,15000,Продление,3,2022,9,29,3,3,False,2022-09
5429,row_a46ea0aff42d,comp_85c42146e91c,sal_c3c37faaf5d7,2020-03-17,Enterprise-500,13000,Новая,6,2020,3,17,1,1,False,2020-03
5430,row_78dd8ff0efed,comp_2f4f8ace4e99,sal_3584ac563684,2023-04-30,Расширения,12000,Продление,12,2023,4,30,2,6,True,2023-04
5431,row_f4aaf3945a96,comp_2f4f8ace4e99,sal_3584ac563684,2023-04-30,Расширения,10000,Продление,12,2023,4,30,2,6,True,2023-04
5432,row_837e1b0c19cd,comp_2f4f8ace4e99,sal_c3baff4a2846,2019-04-21,Enterprise Total-300,35000,Продление,12,2019,4,21,2,6,True,2019-04
5433,row_a4b05feae8ee,comp_2f4f8ace4e99,sal_843a6c614719,2021-11-24,Расширения,11000,Продление,12,2021,11,24,4,2,False,2021-11
5434,row_e604790bb604,comp_2f4f8ace4e99,sal_e52bb2058cc2,2022-11-24,Расширения,11000,Продление,6,2022,11,24,4,3,False,2022-11
5435,row_47c0dd3f18a3,comp_2f4f8ace4e99,sal_3584ac563684,2023-04-30,Общие Тарифы Webinar Enterprise,58000,Продление,12,2023,4,30,2,6,True,2023-04
5436,row_5362520426b5,comp_2f4f8ace4e99,sal_3f2ff72d305d,2018-12-21,Enterprise Total-300,20000,Новая,4,2018,12,21,4,4,False,2018-12
5437,row_f2cde80a35ef,comp_2f4f8ace4e99,sal_3584ac563684,2023-04-30,Расширения,10000,Продление,12,2023,4,30,2,6,True,2023-04
5438,row_83709e228717,comp_93c61dbd3272,sal_b766aaa25f12,2022-01-26,Тарифы Webinar СМБ,10000,Новая,1,2022,1,26,1,2,False,2022-01
5439,row_91cbfaa7a518,comp_93c61dbd3272,sal_93be94697a44,2019-06-19,Тарифы Webinar СМБ,10000,Продление,1,2019,6,19,2,2,False,2019-06
5440,row_fc86caaea3b0,comp_93c61dbd3272,sal_1d9947e0ecaa,2018-06-26,Тарифы Webinar СМБ,11000,Продление,1,2018,6,26,2,1,False,2018-06
5441,row_a1b7ffd941b5,comp_93c61dbd3272,sal_35d09d0b8df6,2022-12-01,Тарифы Webinar СМБ,10000,Продление,1,2022,12,1,4,3,False,2022-12
5442,row_e7c899b1b9a2,comp_93c61dbd3272,sal_1419ab530d74,2020-01-24,Тарифы Webinar СМБ,10000,Продление,1,2020,1,24,1,4,False,2020-01
5443,row_dd276f08140b,comp_93c61dbd3272,sal_8a78a18a5cd9,2018-04-20,Расширения,10000,Продление,1,2018,4,20,2,4,False,2018-04
5444,row_b673377db9ee,comp_93c61dbd3272,sal_3a41ae8846b0,2021-03-13,Расширения,10000,Продление,1,2021,3,13,1,5,True,2021-03
5445,row_fe4341871d4b,comp_93c61dbd3272,sal_260f5710841e,2019-04-19,Тарифы Webinar СМБ,10000,Продление,1,2019,4,19,2,4,False,2019-04
5446,row_849bb88a1c0c,comp_93c61dbd3272,sal_bea69750c470,2019-05-19,Тарифы Webinar СМБ,10000,Продление,1,2019,5,19,2,6,True,2019-05
5447,row_f6c8cdfea17b,comp_93c61dbd3272,sal_5ba9cdd1d5cb,2018-10-15,Тарифы Webinar СМБ,10000,Продление,1,2018,10,15,4,0,False,2018-10
5448,row_aaa37413d9e3,comp_93c61dbd3272,sal_849e25d0282e,2020-12-10,Тарифы Webinar СМБ,10000,Продление,1,2020,12,10,4,3,False,2020-12
5449,row_9d77e9f300aa,comp_93c61dbd3272,sal_2198711b5b10,2018-11-19,Тарифы Webinar СМБ,11000,Продление,3,2018,11,19,4,0,False,2018-11
5450,row_a3c3daf5a1ba,comp_93c61dbd3272,sal_7ee246154abe,2018-03-26,Тарифы Webinar СМБ,11000,Новая,3,2018,3,26,1,0,False,2018-03
5451,row_4e6827d3e93e,comp_93c61dbd3272,sal_33248d87ae3b,2021-11-17,Тарифы Webinar СМБ,10000,Расширение,1,2021,11,17,4,2,False,2021-11
5452,row_66cb79a250a6,comp_93c61dbd3272,sal_1eb3fca5641b,2020-11-10,Тарифы Webinar СМБ,10000,Возврат,1,2020,11,10,4,1,False,2020-11
5453,row_3020495d4606,comp_93c61dbd3272,sal_73cb504e3852,2023-02-03,Тарифы Webinar СМБ,11000,Продление,3,2023,2,3,1,4,False,2023-02
5454,row_131346410541,comp_93c61dbd3272,sal_ca9bfdf0b107,2020-06-16,Тарифы Webinar СМБ,10000,Продление,1,2020,6,16,2,1,False,2020-06
5455,row_589bcf385825,comp_93c61dbd3272,sal_3091b8fde4f1,2018-09-15,Тарифы Webinar СМБ,10000,Продление,1,2018,9,15,3,5,True,2018-09
5456,row_7a32b53f7229,comp_93c61dbd3272,sal_6d69337384ab,2021-09-29,Тарифы Webinar СМБ,10000,Продление,1,2021,9,29,3,2,False,2021-09
5457,row_edf5a27f9d90,comp_2f4f8ace4e99,sal_1f5c9c855d49,2020-11-23,Расширения,11000,Продление,12,2020,11,23,4,0,False,2020-11
5458,row_a80f482a7cf7,comp_93c61dbd3272,sal_91c49aa81903,2022-03-26,Тарифы Webinar СМБ,10000,Продление,1,2022,3,26,1,5,True,2022-03
5459,row_7f2b16067903,comp_93c61dbd3272,sal_8359fe187e52,2021-06-22,Тарифы Webinar СМБ,10000,Продление,1,2021,6,22,2,1,False,2021-06
5460,row_f36ccad05e2c,comp_93c61dbd3272,sal_0a0c7a31dc5a,2023-08-25,Тарифы Webinar СМБ,10000,Расширение,1,2023,8,25,3,4,False,2023-08
5461,row_4f13b1d5fee7,comp_93c61dbd3272,sal_de6cbaa13f5e,2019-10-27,Тарифы Webinar СМБ,10000,Продление,1,2019,10,27,4,6,True,2019-10
5462,row_b40ec4dbd4a1,comp_93c61dbd3272,sal_0911b8662708,2019-02-19,Тарифы Webinar СМБ,10000,Продление,1,2019,2,19,1,1,False,2019-02
5463,row_af8a6108a177,comp_93c61dbd3272,sal_3ee6ae655cea,2023-07-21,Тарифы Webinar СМБ,10000,Расширение,1,2023,7,21,3,4,False,2023-07
5464,row_ebb6a05b4bff,comp_93c61dbd3272,sal_6799ba743071,2023-06-03,Тарифы Webinar СМБ,10000,Расширение,1,2023,6,3,2,5,True,2023-06
5465,row_04689c45e59f,comp_93c61dbd3272,sal_e5904cae83da,2019-03-19,Тарифы Webinar СМБ,10000,Продление,1,2019,3,19,1,1,False,2019-03
5466,row_ff7d63ac0900,comp_d38c48b34eee,sal_5c6f33297f6b,2022-06-06,Тарифы Webinar СМБ,10000,Расширение,1,2022,6,6,2,0,False,2022-06
5467,row_a532f2965d89,comp_d38c48b34eee,sal_9c44c094fd75,2022-07-16,Тарифы Webinar СМБ,10000,Расширение,1,2022,7,16,3,5,True,2022-07
5468,row_a132152dff6e,comp_d38c48b34eee,sal_081009e19ebc,2019-03-12,Тарифы Webinar СМБ,11000,Новая,12,2019,3,12,1,1,False,2019-03
5469,row_fae98fc5a713,comp_93c61dbd3272,sal_25f79bde0e55,2022-06-17,Тарифы Webinar СМБ,10000,Расширение,1,2022,6,17,2,4,False,2022-06
5470,row_c034ba7c2e17,comp_dc02c7834309,sal_9abb9e8189a4,2020-04-06,Тарифы Webinar СМБ,16000,Новая,12,2020,4,6,2,0,False,2020-04
5471,row_dfe902af2e98,comp_dc02c7834309,sal_5c592c0d5588,2022-04-06,Тарифы Webinar СМБ,18000,Продление,12,2022,4,6,2,2,False,2022-04
5472,row_5111ffc27694,comp_dc02c7834309,sal_08f46e9392d3,2021-04-06,Тарифы Webinar СМБ,16000,Продление,12,2021,4,6,2,1,False,2021-04
5473,row_348df49a7106,comp_dc02c7834309,sal_489c451ab0b4,2023-04-07,Тарифы Webinar СМБ,18000,Продление,12,2023,4,7,2,4,False,2023-04
5474,row_f0545e7d4d20,comp_93c61dbd3272,sal_93be94697a44,2019-06-03,Расширения,10000,Продление,1,2019,6,3,2,0,False,2019-06
5475,row_9f7f0f9a0dc5,comp_130baa340976,sal_494d43bace0c,2021-02-01,Enterprise-150,18000,Возврат,12,2021,2,1,1,0,False,2021-02
5476,row_319c44f5e621,comp_93c61dbd3272,sal_e555b3390888,2021-02-13,Тарифы Webinar СМБ,10000,Продление,1,2021,2,13,1,5,True,2021-02
5477,row_63d51aaf1da1,comp_93c61dbd3272,sal_4df7c92f65cf,2019-08-21,Тарифы Webinar СМБ,10000,Продление,1,2019,8,21,3,2,False,2019-08
5478,row_4998b82f4660,comp_93c61dbd3272,sal_9b2ab229d28f,2020-08-08,Тарифы Webinar СМБ,10000,Возврат,1,2020,8,8,3,5,True,2020-08
5479,row_29719e8554eb,comp_93c61dbd3272,sal_9642222b0401,2021-03-13,Тарифы Webinar СМБ,10000,Продление,1,2021,3,13,1,5,True,2021-03
5480,row_60b9b02a86bd,comp_93c61dbd3272,sal_2ea53f88d9d8,2022-10-18,Тарифы Webinar СМБ,10000,Возврат,1,2022,10,18,4,1,False,2022-10
5481,row_275c362ae34f,comp_93c61dbd3272,sal_e01ecd9f065c,2019-09-27,Тарифы Webinar СМБ,10000,Продление,1,2019,9,27,3,4,False,2019-09
5482,row_3f7c33f09f23,comp_93c61dbd3272,sal_1811436a75b3,2020-05-16,Тарифы Webinar СМБ,10000,Продление,1,2020,5,16,2,5,True,2020-05
5483,row_900a9b3b95e0,comp_93c61dbd3272,sal_253fdb038a0f,2023-05-03,Тарифы Webinar СМБ,10000,Расширение,1,2023,5,3,2,2,False,2023-05
5484,row_d9b1e66b3b1a,comp_93c61dbd3272,sal_608b59fa16a6,2019-07-21,Тарифы Webinar СМБ,10000,Новая,1,2019,7,21,3,6,True,2019-07
5485,row_28b2bb5bbdc5,comp_93c61dbd3272,sal_116b0cb72094,2022-07-17,Тарифы Webinar СМБ,10000,Расширение,1,2022,7,17,3,6,True,2022-07
5486,row_acad6e8b7b69,comp_93c61dbd3272,sal_d9c2074c3ef4,2021-05-22,Тарифы Webinar СМБ,10000,Продление,1,2021,5,22,2,5,True,2021-05
5487,row_c48138e7cc36,comp_93c61dbd3272,sal_20775a73db7b,2022-02-26,Тарифы Webinar СМБ,10000,Продление,1,2022,2,26,1,5,True,2022-02
5488,row_2791d6593e86,comp_93c61dbd3272,sal_b0eb02410679,2020-04-05,Тарифы Webinar СМБ,10000,Возврат,1,2020,4,5,2,6,True,2020-04
5489,row_505c6956ed0f,comp_93c61dbd3272,sal_d156ed35e1d5,2020-09-08,Тарифы Webinar СМБ,10000,Продление,1,2020,9,8,3,1,False,2020-09
5490,row_31d62e14b2d1,comp_93c61dbd3272,sal_6100d95b85ea,2020-02-28,Тарифы Webinar СМБ,10000,Продление,1,2020,2,28,1,4,False,2020-02
5491,row_95feccce75c2,comp_93c61dbd3272,sal_05082409d19a,2021-08-03,Тарифы Webinar СМБ,10000,Продление,1,2021,8,3,3,1,False,2021-08
5492,row_597a9d7408b6,comp_93c61dbd3272,sal_1997c76e3e72,2019-11-29,Тарифы Webinar СМБ,10000,Продление,1,2019,11,29,4,4,False,2019-11
5493,row_eeb34393368e,comp_93c61dbd3272,sal_9801bb408989,2018-05-14,Тарифы Webinar СМБ,11000,Продление,1,2018,5,14,2,0,False,2018-05
5494,row_79f1a64aea8a,comp_93c61dbd3272,sal_f50ec8dfdffa,2022-08-23,Тарифы Webinar СМБ,10000,Расширение,1,2022,8,23,3,1,False,2022-08
5495,row_abe8d87dd2d5,comp_93c61dbd3272,sal_9108b2652b36,2018-08-11,Тарифы Webinar СМБ,10000,Продление,1,2018,8,11,3,5,True,2018-08
5496,row_d9078cac7b3e,comp_93c61dbd3272,sal_261a0620be56,2021-04-17,Тарифы Webinar СМБ,10000,Продление,1,2021,4,17,2,5,True,2021-04
5497,row_c388f7281bf0,comp_2f4f8ace4e99,sal_3ee3c7a6728e,2022-05-03,Общие Тарифы Webinar Enterprise,58000,Продление,12,2022,5,3,2,1,False,2022-05
5498,row_abb138afc89b,comp_2f4f8ace4e99,sal_3ee3c7a6728e,2022-05-03,Расширения,10000,Продление,12,2022,5,3,2,1,False,2022-05
5499,row_7a79f027f6db,comp_2f4f8ace4e99,sal_b4a279e1bdee,2019-11-17,Расширения,11000,Продление,12,2019,11,17,4,6,True,2019-11
5500,row_bf740ed8d11c,comp_2f4f8ace4e99,sal_3ee3c7a6728e,2022-05-03,Расширения,10000,Продление,12,2022,5,3,2,1,False,2022-05
5501,row_6a596ff5c915,comp_2f4f8ace4e99,sal_3ee3c7a6728e,2022-05-03,Расширения,10000,Продление,12,2022,5,3,2,1,False,2022-05
5502,row_471ad856ddaa,comp_2f4f8ace4e99,sal_39989222f669,2020-04-21,Enterprise Total-500,47000,Продление,12,2020,4,21,2,1,False,2020-04
5503,row_d2b2214cef65,comp_2f4f8ace4e99,sal_02e4e774405f,2021-05-03,Enterprise Total-500,55000,Продление,12,2021,5,3,2,0,False,2021-05
5504,row_39482a2b1d55,comp_2f4f8ace4e99,sal_02e4e774405f,2021-05-03,Расширения,17000,Продление,12,2021,5,3,2,0,False,2021-05
5505,row_fcff28c134e8,comp_2f4f8ace4e99,sal_3584ac563684,2023-04-30,Расширения,10000,Продление,12,2023,4,30,2,6,True,2023-04
5506,row_4028a6d25f11,comp_62d72b6f4744,sal_feaaab0c6b13,2021-02-01,Enterprise-100,13000,Продление,12,2021,2,1,1,0,False,2021-02
5507,row_8cb3edd2b49f,comp_62d72b6f4744,sal_11938fdf7bd9,2020-02-01,Enterprise-100,12000,Новая,12,2020,2,1,1,5,True,2020-02
5508,row_37c7fbb6689d,comp_62d72b6f4744,sal_a6a10f3e86bb,2023-02-28,Тарифы Webinar СМБ,14000,Новая,12,2023,2,28,1,1,False,2023-02
5509,row_bc18bc5a30c4,comp_62d72b6f4744,sal_11938fdf7bd9,2020-02-01,Расширения,10000,Новая,12,2020,2,1,1,5,True,2020-02
5510,row_e2c58f144aaa,comp_d97aaa2d4f44,sal_57567b264c44,2022-03-09,Тарифы Webinar СМБ,11000,Расширение,1,2022,3,9,1,2,False,2022-03
5511,row_88fb366a2b94,comp_d97aaa2d4f44,sal_306430325eb0,2021-11-09,Тарифы Webinar СМБ,11000,Продление,1,2021,11,9,4,1,False,2021-11
5512,row_ebc6f74b70de,comp_d97aaa2d4f44,sal_3bc1a0410e27,2022-01-09,Тарифы Webinar СМБ,11000,Расширение,1,2022,1,9,1,6,True,2022-01
5513,row_10633b141d58,comp_d97aaa2d4f44,sal_64e91893cc8c,2023-04-11,Расширения,10000,Продление,1,2023,4,11,2,1,False,2023-04
5514,row_de785a5a948b,comp_d97aaa2d4f44,sal_64e91893cc8c,2023-04-11,Расширения,10000,Продление,1,2023,4,11,2,1,False,2023-04
5515,row_66f49d54a491,comp_d97aaa2d4f44,sal_a1d6c85089b9,2022-11-10,Тарифы Webinar СМБ,11000,Расширение,1,2022,11,10,4,3,False,2022-11
5516,row_c4835c55a752,comp_d97aaa2d4f44,sal_846d2cba57b8,2014-08-24,Тарифы Webinar СМБ,11000,Новая,1,2014,8,24,3,6,True,2014-08
5517,row_5e6b1393fa6c,comp_d97aaa2d4f44,sal_01cec64aa85c,2022-02-09,Тарифы Webinar СМБ,11000,Расширение,1,2022,2,9,1,2,False,2022-02
5518,row_4fd85b17460f,comp_d97aaa2d4f44,sal_23e3dd56317a,2022-12-11,Тарифы Webinar СМБ,11000,Продление,1,2022,12,11,4,6,True,2022-12
5519,row_7ea4319e5065,comp_d97aaa2d4f44,sal_291918e6d7c3,2021-10-09,Тарифы Webinar СМБ,11000,Продление,1,2021,10,9,4,5,True,2021-10
5520,row_2b7663d3e611,comp_d97aaa2d4f44,sal_414dcf472622,2022-09-10,Тарифы Webinar СМБ,11000,Продление,1,2022,9,10,3,5,True,2022-09
5521,row_d054cbc29fdd,comp_d97aaa2d4f44,sal_64e91893cc8c,2023-04-11,Тарифы Webinar СМБ,11000,Продление,1,2023,4,11,2,1,False,2023-04
5522,row_808fba811b21,comp_d97aaa2d4f44,sal_2f493a0e5c5d,2021-08-09,Тарифы Webinar СМБ,11000,Продление,1,2021,8,9,3,0,False,2021-08
5523,row_4b24cb64d389,comp_d97aaa2d4f44,sal_e81c580de2bb,2020-05-23,Тарифы Webinar СМБ,11000,Продление,1,2020,5,23,2,5,True,2020-05
5524,row_c2edd08f74a5,comp_d97aaa2d4f44,sal_7ea45d3ac9b4,2023-05-13,Расширения,10000,Расширение,1,2023,5,13,2,5,True,2023-05
5525,row_3d702afc8fc7,comp_d97aaa2d4f44,sal_887f3dc67268,2021-08-02,Тарифы Webinar СМБ,13000,Продление,6,2021,8,2,3,0,False,2021-08
5526,row_0e0ee511d5dd,comp_d97aaa2d4f44,sal_887f3dc67268,2021-08-02,Расширения,10000,Продление,6,2021,8,2,3,0,False,2021-08
5527,row_c48345da2300,comp_d97aaa2d4f44,sal_7ea45d3ac9b4,2023-05-13,Тарифы Webinar СМБ,11000,Расширение,1,2023,5,13,2,5,True,2023-05
5528,row_4988ab6be642,comp_d97aaa2d4f44,sal_78b0513126f6,2021-06-09,Тарифы Webinar СМБ,11000,Продление,1,2021,6,9,2,2,False,2021-06
5529,row_99336492a6e1,comp_d97aaa2d4f44,sal_76f875ddf579,2015-02-09,Тарифы Webinar СМБ,11000,,1,2015,2,9,1,0,False,2015-02
5530,row_401d4e0a8d2f,comp_d97aaa2d4f44,sal_a05bf0c2208f,2021-09-09,Тарифы Webinar СМБ,11000,Продление,1,2021,9,9,3,3,False,2021-09
